doc_id,arquivo,linha,turno,falante,rotulo_original,fornecedor,modelo,papel,palavras
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6059,69,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,157
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6069,70,humano,Eu,,,,46
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6073,71,ia,ChatGPT 5.6 diz,openai,ChatGPT 5.6,,1131
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6121,72,humano,Eu,,,,12
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6125,73,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,871
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6165,74,humano,Eu,,,,6
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6169,75,ia,ChatGPT 5.6 diz,openai,ChatGPT 5.6,,753
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6209,76,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,811
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6249,77,humano,Eu,,,,190
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6255,78,ia,ChatGPT 5 diz,openai,ChatGPT 5,,701
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6342,79,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,807
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6399,80,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,755
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6501,81,ia,Perplexity diz,perplexity,Perplexity,,776
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6597,82,ia,ChatGPT 5 diz,openai,ChatGPT 5,,314
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6634,83,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,452
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6683,84,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,815
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6823,85,ia,Perplexity diz,perplexity,Perplexity,,155
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6835,86,ia,ChatGPT 5 diz,openai,ChatGPT 5,,429
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-1-de-3.md,6899,87,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,469
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,19,88,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,880
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,185,89,ia,Perplexity diz,perplexity,Perplexity,,181
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,203,90,ia,ChatGPT 5 diz,openai,ChatGPT 5,,420
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,249,91,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,818
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,346,92,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,815
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,499,93,ia,Perplexity 5 diz,perplexity,Perplexity 5,,789
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,577,94,humano,Eu,,,,14
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,581,95,ia,ChatGPT 5 diz,openai,ChatGPT 5,,403
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,625,96,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,577
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,687,97,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,699
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,873,98,ia,Perplexity diz,perplexity,Perplexity,,663
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,946,99,ia,ChatGPT 5 diz,openai,ChatGPT 5,,380
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1009,100,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,726
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1115,101,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,838
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1314,102,ia,Perplexity diz,perplexity,Perplexity,,711
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1427,103,ia,ChatGPT 5 diz,openai,ChatGPT 5,,323
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1480,104,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,608
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1580,105,ia,Claude Sonnet 4.5 diz,anthropic,Claude Sonnet 4.5,,234
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1639,106,ia,Perplexity diz,perplexity,Perplexity,,720
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1763,107,humano,Eu,,,,809
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,1923,108,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1904
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2065,109,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,1443
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2176,110,ia,Claude Opus 4.6 diz,anthropic,Claude Opus 4.6,,208
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2193,111,ia,Perplexity diz,perplexity,Perplexity,,1733
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2312,112,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1984
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2453,113,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,684
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2510,114,ia,Claude Opus 4.6 diz,anthropic,Claude Opus 4.6,,568
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2572,115,ia,Perplexity diz,perplexity,Perplexity,,1454
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2691,116,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,929
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2809,117,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,555
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2850,118,ia,Claude Opus 4.6 diz,anthropic,Claude Opus 4.6,,282
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2868,119,ia,Perplexity diz,perplexity,Perplexity,,1268
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,2987,120,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1505
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3140,121,ia,ChatGPT 5.2 diz,openai,ChatGPT 5.2,,1453
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3313,122,ia,Gemini 3 Pro diz,google,Gemini 3 Pro,,580
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3368,123,humano,Eu,,,,10390
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3871,124,humano,Eu,,,,347
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3889,125,humano,Eu,,,,1018
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3941,126,humano,Eu,,,,884
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,3998,127,humano,Eu,,,,4161
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4255,128,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1371
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4343,129,ia,ChatGPT 5.6 diz,openai,ChatGPT 5.6,,496
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4379,130,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,233
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4389,131,humano,Eu,,,,26
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4393,132,ia,ChatGPT 5.6 diz,openai,ChatGPT 5.6,,133
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4404,133,humano,Eu,,,,12
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4408,134,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,412
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4426,135,ia,ChatGPT 5.6 diz,openai,ChatGPT 5.6,,376
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4457,136,humano,Eu,,,,27
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4467,137,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,2509
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4621,138,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,531
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4637,139,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,460
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4658,140,humano,Eu,,,,3
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4662,141,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,587
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4695,142,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,563
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4711,143,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,476
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4743,144,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,445
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4759,145,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,195
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4778,146,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1253
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4859,147,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,812
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,4928,148,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1374
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5012,149,ia,ChatGPT 6 Astra 6 diz,openai,ChatGPT 6 Astra 6,,276
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5026,150,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1735
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5121,151,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,389
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5145,152,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1950
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5242,153,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,280
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5256,154,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1993
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-2-de-3.md,5354,155,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,129
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-3-de-3.md,19,156,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1919
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-3-de-3.md,117,157,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,101
P05,corpus/pesquisa-academica/P05-tcc-mba-usp_parte-3-de-3.md,125,158,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,148
P06,corpus/pesquisa-academica/P06-st4h.md,18,1,humano,Eu,,,,10
P06,corpus/pesquisa-academica/P06-st4h.md,22,2,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,294
P06,corpus/pesquisa-academica/P06-st4h.md,58,3,humano,Eu,,,,15
P06,corpus/pesquisa-academica/P06-st4h.md,62,4,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,1020
P06,corpus/pesquisa-academica/P06-st4h.md,131,5,ia,Claude 6 Astra diz,anthropic,Claude 6 Astra,,1105
P06,corpus/pesquisa-academica/P06-st4h.md,192,6,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,735
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,21,1,humano,Eu,,,,14
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,25,2,ia,Prompt Instructor 5.2 says,desconhecido,,prompt_instructor,230
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,78,3,humano,Eu,,,,123
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,83,4,ia,Prompt Instructor ChatGPT 5.1 diz,openai,ChatGPT 5.1,prompt_instructor,998
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,256,5,ia,Prompt Instructor Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,888
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,340,6,humano,Eu,,,,24
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,345,7,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,217
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,370,8,ia,Gemini Prompt Instructor 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,823
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,486,9,ia,Perplexity Pro diz,perplexity,Perplexity Pro,,797
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,570,10,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,560
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,675,11,ia,Gemini Prompt Instructor 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,1015
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,776,12,ia,Perplexity Pro diz,perplexity,Perplexity Pro,,725
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,822,13,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,1516
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1089,14,ia,Perplexity Pro diz,perplexity,Perplexity Pro,,638
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1138,15,humano,Eu,,,,19
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1142,16,ia,ChatGPT Deep Guide 5 diz,openai,ChatGPT 5,deep_guide,542
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1248,17,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,2215
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1539,18,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,786
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1701,19,humano,Eu,,,,295
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1730,20,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,456
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1793,21,ia,Prompt Instructor 2.5 Pro diz,desconhecido,,prompt_instructor,1066
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1878,22,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,583
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,1993,23,ia,Prompt Instructor 2.5 Pro diz,desconhecido,,prompt_instructor,1119
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2119,24,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,257
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2143,25,ia,Prompt Instructor 2.5 Pro diz,desconhecido,,prompt_instructor,198
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2159,26,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,631
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2277,27,humano,Eu,,,,14
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2281,28,ia,Deep Guide 5 diz,desconhecido,,deep_guide,242
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2313,29,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,273
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2354,30,ia,Gemini Prompt Instructor 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,840
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2463,31,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,574
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2620,32,ia,Perplexity Pro diz,perplexity,Perplexity Pro,,914
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2730,33,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,493
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2840,34,ia,Gemini Prompt Instructor 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,827
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,2926,35,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,895
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3116,36,ia,Perplexity Pro diz,perplexity,Perplexity Pro,,248
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3135,37,ia,Prompt Instructor 5 diz,desconhecido,,prompt_instructor,628
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3291,38,ia,Gemini Prompt Instructor 2.5 Pro diz,google,Gemini 2.5 Pro,prompt_instructor,934
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3432,39,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,977
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3739,40,humano,I,,,,32
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3743,41,ia,DeepGuide ChatGPT 4 says,openai,ChatGPT 4,deep_guide,438
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3817,42,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,835
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3876,43,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,484
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,3977,44,ia,Perplexity says,perplexity,Perplexity,,618
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4061,45,ia,Deep Guide ChatGPT 5 says,openai,ChatGPT 5,deep_guide,1082
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4241,46,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,385
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4267,47,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,282
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4335,48,ia,Perplexity says,perplexity,Perplexity,,160
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4352,49,ia,DeepGuide ChatGPT 5 says,openai,ChatGPT 5,deep_guide,1310
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4561,50,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,167
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4579,51,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,1603
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4880,52,ia,Perplexity says,perplexity,Perplexity,,141
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4892,53,humano,I,,,,30
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4896,54,ia,DeepGuide ChatGPT 5 says,openai,ChatGPT 5,deep_guide,871
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,4994,55,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,62
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5004,56,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,233
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5040,57,ia,Perplexity says,perplexity,Perplexity,,724
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5138,58,ia,DeepGuide ChatGPT 5 says,openai,ChatGPT 5,deep_guide,1085
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5277,59,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,195
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5308,60,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,397
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5372,61,ia,Perplexity says,perplexity,Perplexity,,1465
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5548,62,humano,I,,,,18
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5552,63,ia,DeepGuide 5 says,desconhecido,,deep_guide,1760
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,5966,64,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,1388
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,6196,65,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,670
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,6358,66,ia,Perplexity says,perplexity,Perplexity,,18391
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,9268,67,ia,ChatGPT 5,openai,ChatGPT 5,,2318
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,9515,68,ia,Gemini 2.5 Pro,google,Gemini 2.5 Pro,,10340
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,10198,69,ia,Claude Opus 4.1,anthropic,Claude Opus 4.1,,1094
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-1-de-4.md,10277,70,ia,Gemini 2.5 Pro Framework,google,Gemini 2.5 Pro Framework,,33
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,19,71,ia,Claude 4 Framework,anthropic,Claude 4 Framework,,2872
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,523,72,ia,ChatGPT 5,openai,ChatGPT 5,,22429
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,1011,73,ia,Gemini 2.5 Pro,google,Gemini 2.5 Pro,,8766
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,1593,74,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,2938
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,1785,75,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,2409
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,1939,76,ia,ChatGPT 5 diz,openai,ChatGPT 5,,1831
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,2044,77,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,7087
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,2547,78,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,7015
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-2-de-4.md,2847,79,ia,Claude Opus 4.1 diz,anthropic,Claude Opus 4.1,,3224
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,19,80,ia,ChatGPT 5 diz,openai,ChatGPT 5,,36740
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,769,81,humano,I,,,,33
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,773,82,ia,Deep Guide ChatGPT 4 says,openai,ChatGPT 4,deep_guide,473
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,855,83,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,343
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,879,84,ia,Claude Sonnet 4.5 says,anthropic,Claude Sonnet 4.5,,1191
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,1172,85,ia,Perplexity says,perplexity,Perplexity,,673
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,1270,86,ia,Deep Guide ChatGPT 5 says,openai,ChatGPT 5,deep_guide,968
S01,corpus/sessoes-mistas/S01-prompts-e-respostas_parte-3-de-4.md,1414,87,ia,DeepGuide Gemini 2.5 Pro says,google,Gemini 2.5 Pro,deep_guide,265
